LocationName,LocationID,Latitude,Longitude,Year,Month,Day,ObservationType,Observation,Species,cultivar,descriptive,catagorical,numeral,location,freeze
Shirley Plantation,p0001,NA,NA,1853,March,15,weather,temperature,NA,NA,na,cold,,,
Shirley Plantation,p0001,NA,NA,1853,March,15,weather,windy,NA,NA,high too high to sow oats,nw,,,
Shirley Plantation,p0001,NA,NA,1853,March,15,weather,temperature,NA,NA,ground hard frozen,freeze,,,freeze
Shirley Plantation,p0001,NA,NA,1853,March,15,labor,repairing,NA,NA,fences,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,16,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,16,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,March,16,weather,temperature,NA,NA,ground hard frozen,freeze,,,freeze
Shirley Plantation,p0001,NA,NA,1853,March,16,agriculture,sowing,oats,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,17,weather,precipitation,NA,NA,na,rain,,,
Shirley Plantation,p0001,NA,NA,1853,March,17,weather,windy,NA,NA,ne,ne,,,
Shirley Plantation,p0001,NA,NA,1853,March,17,weather,precipitation,NA,NA,na,rain,,,
Shirley Plantation,p0001,NA,NA,1853,March,17,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,March,17,operations,shelling,corn,NA,sale,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,18,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,18,weather,windy,NA,NA,violent,sw,,,
Shirley Plantation,p0001,NA,NA,1853,March,18,weather,windy,NA,NA,night,nw,,,
Shirley Plantation,p0001,NA,NA,1853,March,18,operations,shelling,corn,NA,sale,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,18,labor,general,NA,NA,quarrying lime from the land of schooner john warren,quarrying lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,18,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,19,weather,temperature,NA,NA,na,pleasant,,,
Shirley Plantation,p0001,NA,NA,1853,March,19,labor,general,NA,NA,quarrying lime from the land of schooner john warren,quarrying lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,19,operations,landscaping,NA,NA,laying off,began,,,
Shirley Plantation,p0001,NA,NA,1853,March,20,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,20,weather,temperature,NA,NA,na,pleasant,,,
Shirley Plantation,p0001,NA,NA,1853,March,21,weather,precipitation,NA,NA,last night/morning,rain,,,
Shirley Plantation,p0001,NA,NA,1853,March,21,weather,precipitation,NA,NA,cleared at 10 am,rain,,,
Shirley Plantation,p0001,NA,NA,1853,March,21,labor,general,NA,NA,quarrying lime from the land of schooner john warren,quarrying lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,21,operations,shelling,corn,NA,sale,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,22,weather,precipitation,NA,NA,little,rain,,,
Shirley Plantation,p0001,NA,NA,1853,March,22,weather,cloud cover,NA,NA,na,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,March,22,operations,shelling,corn,NA,sale,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,22,labor,general,NA,NA,quarrying lime from the land of schooner john warren,quarrying lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,23,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,23,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,March,23,weather,windy,NA,NA,violent,nw,,,
Shirley Plantation,p0001,NA,NA,1853,March,23,operations,shelling,corn,NA,sale,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,24,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,24,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,March,24,weather,windy,NA,NA,violent,w,,,
Shirley Plantation,p0001,NA,NA,1853,March,24,agriculture,sowing,oats,NA,finished,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,24,labor,hauling,NA,NA,begin,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,25,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,25,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,March,25,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,25,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,25,labor,general,NA,NA,patting,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,25,labor,hauling,NA,NA,rails,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,26,weather,windy,NA,NA,gale,sw,,,
Shirley Plantation,p0001,NA,NA,1853,March,26,weather,precipitation,NA,NA,hard shower,rain,,,
Shirley Plantation,p0001,NA,NA,1853,March,26,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,27,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,27,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,March,27,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,March,27,human,holiday,humans,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,28,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,28,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,March,28,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,March,28,human,holiday,humans,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,29,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,29,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,March,29,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,29,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,30,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,30,weather,temperature,NA,NA,na,warm,,,
Shirley Plantation,p0001,NA,NA,1853,March,30,weather,windy,NA,NA,violent,sw,,,
Shirley Plantation,p0001,NA,NA,1853,March,30,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,March,30,labor,delivering,corn,NA,to schooner,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,31,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,March,31,weather,temperature,NA,NA,indian summer,warm,,,
Shirley Plantation,p0001,NA,NA,1853,March,31,labor,delivering,corn,NA,to schooner,NA,,,
Shirley Plantation,p0001,NA,NA,1853,March,31,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,1,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,1,weather,temperature,NA,NA,na,warm,,,
Shirley Plantation,p0001,NA,NA,1853,April,1,weather,precipitation,NA,NA,hard shower,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,1,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,1,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,2,weather,cloud cover,NA,NA,morning,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,April,2,weather,cloud cover,NA,NA,day,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,2,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,April,2,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,3,weather,cloud cover,NA,NA,na,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,April,3,weather,precipitation,NA,NA,slight,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,4,weather,precipitation,NA,NA,morning,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,4,weather,precipitation,NA,NA,afternoon,hard rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,4,weather,windy,NA,NA,violent,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,4,operations,shelling,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,5,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,5,weather,temperature,NA,NA,na,cold,,,
Shirley Plantation,p0001,NA,NA,1853,April,5,weather,windy,NA,NA,violent,nw,,,
Shirley Plantation,p0001,NA,NA,1853,April,5,operations,treating,hay,NA,na,straw,,,
Shirley Plantation,p0001,NA,NA,1853,April,6,weather,cloud cover,NA,NA,alternatively,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,6,weather,cloud cover,NA,NA,alternatively,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,April,6,weather,windy,NA,NA,violent,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,6,weather,windy,NA,NA,violent wind shift to nw,nw,,,
Shirley Plantation,p0001,NA,NA,1853,April,6,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,7,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,7,weather,windy,NA,NA,violent,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,7,weather,windy,NA,NA,violent wind shift to w,w,,,
Shirley Plantation,p0001,NA,NA,1853,April,7,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,7,livestock,managing,pigs,NA,na,penning,,,
Shirley Plantation,p0001,NA,NA,1853,April,7,livestock,managing,cows,NA,na,penning,,clover field,
Shirley Plantation,p0001,NA,NA,1853,April,8,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,8,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,8,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,April,8,labor,delivering,corn,NA,to schooner,bushels,,,
Shirley Plantation,p0001,NA,NA,1853,April,9,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,9,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,9,weather,temperature,NA,NA,na,mild,,,
Shirley Plantation,p0001,NA,NA,1853,April,9,labor,hauling,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,9,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,10,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,10,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,10,weather,windy,NA,NA,nw,nw,,,
Shirley Plantation,p0001,NA,NA,1853,April,11,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,11,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,11,weather,temperature,NA,NA,morning,frost,,,freeze
Shirley Plantation,p0001,NA,NA,1853,April,11,labor,hauling,NA,NA,finished,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,11,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,11,operations,plowing,corn,NA,na,dragging,,,
Shirley Plantation,p0001,NA,NA,1853,April,12,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,12,weather,windy,NA,NA,violent,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,12,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,12,operations,plowing,corn,NA,na,dragging,,,
Shirley Plantation,p0001,NA,NA,1853,April,13,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,13,weather,smokey,NA,NA,na,smokey,,,
Shirley Plantation,p0001,NA,NA,1853,April,13,weather,temperature,NA,NA,na,warm,,,
Shirley Plantation,p0001,NA,NA,1853,April,13,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,13,operations,treating,NA,NA,na,lime,,,
Shirley Plantation,p0001,NA,NA,1853,April,13,operations,plowing,corn,NA,begin,dragging,,,
Shirley Plantation,p0001,NA,NA,1853,April,14,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,14,weather,smokey,NA,NA,na,smokey,,,
Shirley Plantation,p0001,NA,NA,1853,April,14,weather,windy,NA,NA,NA,windy,,,
Shirley Plantation,p0001,NA,NA,1853,April,14,weather,cloud cover,NA,NA,na,thunder cloud,,,
Shirley Plantation,p0001,NA,NA,1853,April,14,weather,precipitation,NA,NA,evening,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,14,operations,treating,NA,NA,na,lime,,Bake House field,
Shirley Plantation,p0001,NA,NA,1853,April,15,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,15,weather,temperature,NA,NA,na,cold,,,
Shirley Plantation,p0001,NA,NA,1853,April,15,weather,windy,NA,NA,nw,nw,,,
Shirley Plantation,p0001,NA,NA,1853,April,15,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,15,operations,plowing,corn,NA,na,dragging,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,weather,cloud cover,NA,NA,morning,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,weather,precipitation,NA,NA,noon,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,weather,precipitation,NA,NA,na,rain all night,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,weather,windy,NA,NA,ne,ne,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,weather,temperature,NA,NA,na,cold,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,16,operations,shelling,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,17,weather,precipitation,NA,NA,all day,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,17,weather,windy,NA,NA,ne,ne,,,
Shirley Plantation,p0001,NA,NA,1853,April,17,weather,temperature,NA,NA,na,cold,,,
Shirley Plantation,p0001,NA,NA,1853,April,18,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,18,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,18,weather,windy,NA,NA,n,n,,,
Shirley Plantation,p0001,NA,NA,1853,April,18,operations,treating,hay,NA,na,straw,,,
Shirley Plantation,p0001,NA,NA,1853,April,19,weather,cloud cover,NA,NA,na,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,April,19,weather,precipitation,NA,NA,light,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,19,operations,treating,hay,NA,finished,straw,,,
Shirley Plantation,p0001,NA,NA,1853,April,19,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,20,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,20,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,20,operations,plowing,corn,NA,na,dragging,,,
Shirley Plantation,p0001,NA,NA,1853,April,20,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,21,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,21,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,21,operations,plowing,corn,NA,na,dragging,,,
Shirley Plantation,p0001,NA,NA,1853,April,21,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,22,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,22,weather,temperature,NA,NA,na,Fahrenheit,78,,
Shirley Plantation,p0001,NA,NA,1853,April,22,livestock,managing,cows,NA,na,penning,,clover field,
Shirley Plantation,p0001,NA,NA,1853,April,22,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,22,operations,landscaping,NA,NA,waterfurrowing,irrigation,,,
Shirley Plantation,p0001,NA,NA,1853,April,23,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,23,weather,cloud cover,NA,NA,evening,thunder cloud,,,
Shirley Plantation,p0001,NA,NA,1853,April,23,weather,precipitation,NA,NA,slight,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,23,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,24,weather,cloud cover,NA,NA,na,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,April,24,weather,precipitation,NA,NA,na,misty,,,
Shirley Plantation,p0001,NA,NA,1853,April,24,weather,windy,NA,NA,ne,ne,,,
Shirley Plantation,p0001,NA,NA,1853,April,25,weather,cloud cover,NA,NA,morning,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,April,25,weather,precipitation,NA,NA,afternoon,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,25,weather,precipitation,NA,NA,all night,rain,,,
Shirley Plantation,p0001,NA,NA,1853,April,25,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,25,operations,shelling,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,26,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,26,weather,temperature,NA,NA,for season,cold,,,
Shirley Plantation,p0001,NA,NA,1853,April,27,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,27,weather,temperature,NA,NA,for season,cold,,,
Shirley Plantation,p0001,NA,NA,1853,April,27,weather,precipitation,NA,NA,na,frost,,,
Shirley Plantation,p0001,NA,NA,1853,April,27,weather,precipitation,NA,NA,thick on water,ice,,,
Shirley Plantation,p0001,NA,NA,1853,April,27,agriculture,sowing,corn,NA,na,NA,,,
Shirley Plantation,p0001,NA,NA,1853,April,28,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,28,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,28,weather,windy,NA,NA,e,e,,,
Shirley Plantation,p0001,NA,NA,1853,April,28,agriculture,sowing,corn,NA,finished,NA,,clover field,
Shirley Plantation,p0001,NA,NA,1853,April,29,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,29,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,29,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,April,29,weather,windy,NA,NA,shift to e,e,,,
Shirley Plantation,p0001,NA,NA,1853,April,29,labor,hauling,NA,NA,stable,manure,,,
Shirley Plantation,p0001,NA,NA,1853,April,30,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,April,30,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,April,30,weather,windy,NA,NA,ne,ne,,,
Shirley Plantation,p0001,NA,NA,1853,April,30,labor,hauling,NA,NA,stable,manure,,,
Shirley Plantation,p0001,NA,NA,1853,April,30,operations,treating,NA,NA,na,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,1,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,1,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,May,1,weather,windy,NA,NA,e,e,,,
Shirley Plantation,p0001,NA,NA,1853,May,2,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,2,weather,temperature,NA,NA,na,cool,,,
Shirley Plantation,p0001,NA,NA,1853,May,2,weather,windy,NA,NA,e,e,,,
Shirley Plantation,p0001,NA,NA,1853,May,2,operations,treating,NA,NA,stable,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,2,labor,hauling,NA,NA,stable,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,3,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,3,weather,temperature,NA,NA,na,warm,,,
Shirley Plantation,p0001,NA,NA,1853,May,3,weather,windy,NA,NA,very windy,sw,,,
Shirley Plantation,p0001,NA,NA,1853,May,3,labor,hauling,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,4,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,4,weather,temperature,NA,NA,na,warm,,,
Shirley Plantation,p0001,NA,NA,1853,May,4,weather,hydrology,NA,NA,na,dry,,,
Shirley Plantation,p0001,NA,NA,1853,May,4,weather,windy,NA,NA,NA,sw,,,
Shirley Plantation,p0001,NA,NA,1853,May,4,labor,hauling,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,4,operations,treating,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,5,weather,cloud cover,NA,NA,morning,cloudy,,,
Shirley Plantation,p0001,NA,NA,1853,May,5,weather,precipitation,NA,NA,light,rain,,,
Shirley Plantation,p0001,NA,NA,1853,May,5,weather,precipitation,NA,NA,na,cleared,,,
Shirley Plantation,p0001,NA,NA,1853,May,5,operations,treating,NA,NA,spreading quano as a fertilizer,guano,,cornland,
Shirley Plantation,p0001,NA,NA,1853,May,5,labor,hauling,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,5,operations,treating,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,6,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,6,weather,temperature,NA,NA,summer,hot,,,
Shirley Plantation,p0001,NA,NA,1853,May,6,weather,cloud cover,NA,NA,evening,thunder cloud,,,
Shirley Plantation,p0001,NA,NA,1853,May,6,labor,hauling,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,6,operations,treating,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,7,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,7,weather,temperature,NA,NA,na,cold,,,
Shirley Plantation,p0001,NA,NA,1853,May,7,weather,windy,NA,NA,ne,ne,,,
Shirley Plantation,p0001,NA,NA,1853,May,7,weather,precipitation,NA,NA,night,light rain,,,
Shirley Plantation,p0001,NA,NA,1853,May,7,labor,hauling,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,7,operations,treating,NA,NA,farm pen,manure,,,
Shirley Plantation,p0001,NA,NA,1853,May,8,weather,precipitation,NA,NA,hard shower,rain,,,
Shirley Plantation,p0001,NA,NA,1853,May,8,weather,precipitation,NA,NA,all day/night,rain,,,
Shirley Plantation,p0001,NA,NA,1853,May,9,weather,cloud cover,NA,NA,na,clear,,,
Shirley Plantation,p0001,NA,NA,1853,May,9,weather,temperature,NA,NA,na,mild,,,
